year,month,country,systems_count,total_rmax,total_rpeak,average_rmax,average_power,average_efficiency,highest_rank,total_cores,total_power_kw,month_num,date,power_missing,efficiency_missing,performance_per_core,power_efficiency
2002,November,Brazil,3,589.8,822.4,196.6,Unknown,Unknown,388,400,0,11,11/1/2002,1,1,1.4745,Unknown
2002,November,Canada,5,1166,1792.1,233.2,Unknown,Unknown,191,1136,0,11,11/1/2002,1,1,1.026408451,Unknown
2002,November,China,5,1899.1,3472,379.82,Unknown,Unknown,43,960,0,11,11/1/2002,1,1,1.978229167,Unknown
2002,November,Finland,4,1847.4,3221.2,461.85,Unknown,Unknown,37,1308,0,11,11/1/2002,1,1,1.412385321,Unknown
2002,November,France,22,9644.5,13341.63,438.3863636,Unknown,Unknown,7,6543,0,11,11/1/2002,1,1,1.474018035,Unknown
2002,November,Germany,73,25860.4,40316.1,354.2520548,Unknown,Unknown,21,18162,0,11,11/1/2002,1,1,1.423874023,Unknown
2002,November,Italy,15,4887,7980.8,325.8,Unknown,Unknown,30,2408,0,11,11/1/2002,1,1,2.02948505,Unknown
2002,November,Japan,46,57578.7,68006.7,1251.71087,3200,11.20625,1,17203,3200,11,11/1/2002,0,0,3.347015056,17.99334375
2002,November,Netherlands,6,2036.4,4270.6,339.4,Unknown,Unknown,154,3600,0,11,11/1/2002,1,1,0.565666667,Unknown
2002,November,Norway,3,1006.3,1497.6,335.4333333,Unknown,Unknown,129,992,0,11,11/1/2002,1,1,1.014415323,Unknown
2002,November,Portugal,1,393,570,393,Unknown,Unknown,157,380,0,11,11/1/2002,1,1,1.034210526,Unknown
2002,November,Russia,1,734.6,1024,734.6,Unknown,Unknown,74,768,0,11,11/1/2002,1,1,0.956510417,Unknown
2002,November,Saudi Arabia,3,1098,3394,366,Unknown,Unknown,106,2768,0,11,11/1/2002,1,1,0.396676301,Unknown
2002,November,Singapore,2,855,1516.8,427.5,Unknown,Unknown,100,400,0,11,11/1/2002,1,1,2.1375,Unknown
2002,November,South Korea,9,2569.2,4550.2,285.4666667,Unknown,Unknown,80,1284,0,11,11/1/2002,1,1,2.000934579,Unknown
2002,November,Spain,2,410.4,595.2,205.2,Unknown,Unknown,345,240,0,11,11/1/2002,1,1,1.71,Unknown
2002,November,Sweden,5,2256.44,3795.2,451.288,Unknown,Unknown,51,1824,0,11,11/1/2002,1,1,1.237083333,Unknown
2002,November,Switzerland,1,736.6,1331.2,736.6,Unknown,Unknown,73,256,0,11,11/1/2002,1,1,2.87734375,Unknown
2002,November,Taiwan,3,1019.5,1830.4,339.8333333,Unknown,Unknown,92,425,0,11,11/1/2002,1,1,2.398823529,Unknown
2002,November,Thailand,3,679,966.4,226.3333333,Unknown,Unknown,235,416,0,11,11/1/2002,1,1,1.632211538,Unknown
2002,November,United Kingdom,38,20120.5,37290,529.4868421,Unknown,Unknown,9,16888,0,11,11/1/2002,1,1,1.1914081,Unknown
2002,November,United States,229,148623.62,242210.21,649.011441,Unknown,Unknown,2,134532,0,11,11/1/2002,1,1,1.104745488,Unknown
